"","par","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat","treatment"
"337","z[22]",0.402248115939349,0.00300404406630982,0.32416254357202,-0.229925588813323,0.188852632051516,0.39772125167623,0.610979604098898,1.04624647687559,11644.2913888663,1.00090668242945,4
"338","z[23]",-1.05405729126961,0.0044518292670818,0.615747016730981,-2.4296706044824,-1.43182495261866,-0.993500255811624,-0.614326870470519,-0.00983970208129924,19130.5577574539,1.00006500600084,4
"339","z[24]",0.101039095467443,0.00291108819113908,0.338573260958964,-0.579809003219564,-0.117555912547001,0.105337548622604,0.321910801581673,0.758277194598598,13526.7850171705,1.0002797534965,4
"340","z[25]",1.18357906123443,0.00401302298848493,0.393707237163965,0.516960142690426,0.914467296170099,1.1470455011418,1.41466798485586,2.06883695206157,9625.06123182702,1.00006406903586,4
"341","z[26]",-1.05972957694858,0.00469603022933897,0.619971745217134,-2.44051744759144,-1.43784407980883,-0.997691371124804,-0.624235502827953,-0.0127187336693886,17429.3835381347,1.00004595678177,4
"342","z[27]",0.753503784658424,0.00328488588252152,0.332382301920732,0.141730201241932,0.524757817367667,0.740578649412991,0.963259925645145,1.44952603297315,10238.4734644162,1.00043209336725,4
"343","z[28]",-1.06119449072899,0.00451981736361831,0.622896740661914,-2.44366854306997,-1.44400737733412,-1.00180587777961,-0.620338663423665,-0.00845615046102281,18992.8590105245,1.00014918840268,4
"344","z[29]",1.4112456321478,0.00434143156105798,0.44012399318543,0.677581125715241,1.10319333761138,1.36683090655698,1.66896676744188,2.40781642176621,10277.4215628375,1.00027675153742,4
"345","z[30]",-1.0601317381869,0.00474100416428586,0.631016070140731,-2.46371794463827,-1.45096939233801,-0.992986184701863,-0.611707401074113,0.00713315832064016,17714.9595753527,0.999983104708699,4
"346","z[31]",0.0349760355874141,0.00335907514375686,0.499131173488222,-0.988045389178968,-0.285511902954647,0.0496648063367469,0.361242954831732,0.997946411076411,22079.536434455,1.000241836848,4
"347","z[32]",0.438991144708086,0.00349354166760283,0.476168835651066,-0.465493253660499,0.123299684060945,0.427790629781647,0.742401434098863,1.4119132095638,18577.6202693568,1.00024326240204,4
"348","z[33]",-0.769035444783826,0.0046820542928513,0.697958313518503,-2.27547077034237,-1.20179045809581,-0.71599185487193,-0.281185142546376,0.460945643784552,22222.1501799639,0.999923869131818,4
"349","z[34]",0.775121564255752,0.00384078793010854,0.510552962287694,-0.1186992728734,0.431042262002159,0.734992565974997,1.07153592639394,1.90686998696643,17670.1788140394,0.999940241342608,4
"350","z[35]",-0.765358558996552,0.00465551332717852,0.70688585858403,-2.31159940254504,-1.20606437262653,-0.718118996519277,-0.270183647670228,0.492645260147906,23054.9103995814,0.999929033918266,4
"351","z[36]",-0.770748536004519,0.00464949363933108,0.701265090519489,-2.27558296842871,-1.20891346075966,-0.720183152403477,-0.278609442732798,0.47001678324351,22748.5187943976,0.999923476633656,4
"352","z[37]",1.01989739125482,0.00398000055592824,0.502375397930869,0.146304548244245,0.681448699552473,0.975654946853166,1.31196387895826,2.14722532419199,15932.7396998064,1.00016738103345,4
"353","z[38]",-0.768141013506213,0.00456895635484328,0.699310423007041,-2.26896063791751,-1.20781280812315,-0.717820743692982,-0.275682231660129,0.466120622974973,23426.4231530979,0.999852588262507,4
"354","z[39]",0.437611331993363,0.00348049794047423,0.473569192649843,-0.459670188004667,0.127753723671765,0.422311794843153,0.732489244605828,1.40975079818899,18513.3120859794,1.00005646194099,4
"355","z[40]",1.2645324089108,0.00437851564224411,0.544494209946644,0.342050151774832,0.886561175011267,1.20960477163154,1.58877152756044,2.4725732118131,15464.3873990758,0.999980811317435,4
"356","z[41]",0.0353333796155402,0.00346912840958172,0.51308573659342,-1.00383589596793,-0.289837539840797,0.0457564151494448,0.36727866268916,1.0259868918646,21874.5502477451,1.00031101655724,4
"357","z[42]",1.49465762617604,0.00426506324243287,0.539888230670816,0.574595507280133,1.11289262274903,1.44634586069901,1.82437297147004,2.67434229764498,16023.477310507,1.00010088411371,4
"358","z[43]",-0.768952837227082,0.00466545664979664,0.704794295427006,-2.29269510401668,-1.21431978864839,-0.722951872512431,-0.276570747329402,0.472320441501965,22821.0931496199,0.999951388837001,4
"359","z[44]",1.33216150415425,0.00449842049239947,0.580776776459824,0.366714282543763,0.918945272694932,1.27145158785602,1.6816327648612,2.63401704912964,16668.5716399967,1.00018466307205,4
"360","gamma[1]",0.118261343362535,0.000242719296351929,0.0435290358197257,0.0478829023358657,0.0864226795599973,0.11348969754511,0.144837542735444,0.216671466808334,32162.4768194301,0.999885484630746,4
"361","gamma[2]",0.0104214563503631,0.000100538492873141,0.0146979470122734,1.8544827837406e-06,0.000856601434406614,0.00461332660485668,0.0140732913397543,0.0521499883995264,21372.1696778771,0.999977863413703,4
"362","gamma[3]",0.00864664853317336,8.12481231085691e-05,0.0123957889149497,1.68294289536513e-06,0.000701523955709905,0.00369347939963415,0.0114966323083721,0.0446858326560519,23276.7139628006,1.00013119525928,4
